policy_id,product_type,region,sum_insured,annual_premium,start_date,end_date,earned_premium,status
POL-12295,Property,Central,3590137.75,1330.7,2022-04-27,2023-04-27,426.55,Active
POL-12296,Property,South,12091807.22,2406.14,2023-04-10,2024-04-09,1753.52,Active
POL-12297,Liability,North,4525809.6,1378.24,2022-01-01,2023-01-01,3.78,Active
POL-12298,Motor,East,1203547.98,4755.28,2022-04-23,2023-04-23,1472.18,Active
POL-12299,Motor,East,863177.51,1999.11,2022-01-07,2023-01-07,38.34,Active
POL-12300,Motor,Central,1460602.39,1703.03,2022-07-15,2023-07-15,914.5,Active
POL-12301,Motor,North,990794.93,1641.78,2022-08-26,2023-08-26,1070.53,Active
POL-12302,Motor,North,240145.65,567.46,2022-11-24,2023-11-24,509.94,Active
POL-12303,Liability,North,2860311.42,1207.02,2022-09-17,2023-09-17,859.79,Active
POL-12304,Motor,West,1065026.36,1764.34,2022-10-28,2023-10-28,1454.97,Active
POL-12305,Property,South,4300292.58,2913.82,2023-03-16,2024-03-15,2323.07,Active
POL-12306,Motor,North,789616.35,1133.23,2022-07-09,2023-07-09,589.9,Active
POL-12307,Motor,Central,1104499.26,2527.2,2022-11-08,2023-11-08,2160.24,Cancelled
POL-12308,Property,West,11123119.16,2630.85,2023-05-17,2024-05-16,1650.59,Cancelled
POL-12309,Property,Central,8045459.13,1266.59,2023-05-30,2024-05-29,749.55,Active
POL-12310,Motor,North,294557.49,3687.51,2023-03-09,2024-03-08,3010.62,Active
POL-12311,Liability,South,3805181.91,1639.53,2022-11-20,2023-11-20,1455.36,Active
POL-12312,Motor,West,778554.8,1956.43,2022-12-11,2023-12-11,1849.23,Active
POL-12313,Motor,North,552253.94,1497.78,2022-08-05,2023-08-05,890.46,Active
POL-12314,Motor,Central,1121223.85,2858.55,2022-04-07,2023-04-07,759.67,Active
POL-12315,Property,Central,15982811.1,2250.61,2022-08-22,2023-08-22,1442.86,Active
POL-12316,Motor,East,852395.08,783.92,2022-03-07,2023-03-07,141.75,Active
POL-12317,Property,Central,15684694.29,1072.8,2023-04-03,2024-04-02,802.39,Active
POL-12318,Motor,Central,1423920.1,2738.81,2022-01-14,2023-01-14,105.05,Active
POL-12319,Motor,West,718184.3,1000.9,2023-03-28,2024-03-27,765.07,Active
POL-12320,Liability,North,2082980.54,2440.73,2022-11-10,2023-11-10,2099.7,Active
POL-12321,Motor,North,1039224.09,1013.65,2022-11-24,2023-11-24,910.89,Active
POL-12322,Motor,South,962900.85,921.58,2022-05-29,2023-05-29,376.21,Active
POL-12323,Motor,Central,1085375.02,913.73,2023-05-30,2024-05-29,540.73,Active
POL-12324,Motor,East,366641.09,1317.79,2022-11-18,2023-11-18,1162.54,Active
POL-12325,Motor,Central,765598.46,2366.36,2022-05-28,2023-05-28,959.51,Active
POL-12326,Motor,West,1440038.87,970.35,2023-04-16,2024-04-15,691.21,Active
POL-12327,Motor,West,1257932.03,1534.86,2023-06-24,2024-06-23,803.18,Active
POL-12328,Motor,South,1318884.44,2877.56,2022-10-12,2023-10-12,2246.86,Active
POL-12329,Motor,West,1239916.0,833.79,2022-09-07,2023-09-07,571.09,Active
POL-12330,Motor,North,441579.05,1105.43,2022-12-01,2023-12-01,1014.57,Active
POL-12331,Motor,West,1262458.9,878.41,2023-06-22,2024-06-21,464.48,Active
POL-12332,Property,East,12140581.86,2965.46,2022-05-28,2023-05-28,1202.43,Active
POL-12333,Property,South,9045514.68,1222.88,2022-04-19,2023-04-19,365.19,Active
POL-12334,Motor,West,809736.02,2042.98,2022-03-24,2023-03-24,464.57,Active
POL-12335,Motor,North,759348.14,971.84,2022-08-22,2023-08-22,623.04,Active
POL-12336,Motor,West,1276214.82,1481.65,2023-03-26,2024-03-25,1140.66,Active
POL-12337,Motor,East,848122.74,1225.89,2022-11-13,2023-11-13,1064.68,Active
POL-12338,Motor,East,240468.46,1940.58,2022-05-25,2023-05-25,770.91,Active
POL-12339,Property,East,9032419.68,2182.58,2023-04-09,2024-04-08,1596.57,Active
POL-12340,Property,South,6944085.23,913.95,2022-02-03,2023-02-03,85.13,Active
POL-12341,Motor,West,433935.03,3730.94,2022-05-28,2023-05-28,1512.82,Active
POL-12342,Liability,South,1783275.61,1622.6,2022-01-11,2023-01-11,48.9,Active
POL-12343,Motor,Central,1468885.21,4177.06,2022-04-27,2023-04-27,1338.95,Active
POL-12344,Liability,West,2016465.83,976.83,2022-12-18,2023-12-18,942.04,Active
POL-12345,Property,Central,19872944.14,2144.98,2023-01-17,2024-01-17,2050.95,Active
POL-12346,Motor,West,1154383.19,2481.19,2022-11-28,2023-11-28,2256.87,Active
POL-12347,Motor,North,1360000.56,815.87,2022-03-16,2023-03-16,167.64,Cancelled
POL-12348,Motor,East,394516.99,4018.93,2022-10-17,2023-10-17,3193.12,Active
POL-12349,Liability,West,3938789.42,831.61,2022-11-14,2023-11-14,724.52,Cancelled
POL-12350,Motor,West,690423.02,1261.89,2022-12-16,2023-12-16,1210.03,Active
POL-12351,Liability,West,946164.4,617.03,2023-06-01,2024-05-31,361.77,Active
POL-12352,Motor,East,935921.14,3549.13,2022-12-17,2023-12-17,3413.0,Active
POL-12353,Motor,West,476618.61,2765.23,2023-06-01,2024-05-31,1621.26,Active
POL-12354,Property,East,11187373.1,2330.85,2022-05-03,2023-05-03,785.46,Cancelled
POL-12355,Motor,North,247105.16,2756.28,2023-04-01,2024-03-31,2076.65,Active
POL-12356,Motor,East,1431318.91,1569.09,2022-03-06,2023-03-06,279.43,Active
POL-12357,Liability,East,3741919.38,1364.47,2022-03-31,2023-03-31,336.45,Active
POL-12358,Motor,East,400895.93,2146.8,2022-01-29,2023-01-29,170.57,Active
POL-12359,Liability,North,3783855.28,2197.99,2022-07-19,2023-07-19,1204.38,Cancelled
POL-12360,Liability,Central,2088055.55,3998.77,2022-08-12,2023-08-12,2454.04,Active
POL-12361,Motor,Central,804102.75,1770.59,2023-01-12,2024-01-12,1717.23,Active
POL-12362,Motor,North,1215753.85,2182.29,2023-02-09,2024-02-09,1949.11,Active
POL-12363,Motor,Central,228107.53,1707.97,2023-06-06,2024-06-05,977.99,Active
POL-12364,Property,Central,15643520.57,785.46,2023-03-09,2024-03-08,641.28,Active
POL-12365,Liability,West,1043463.79,1648.39,2022-11-22,2023-11-22,1472.26,Active
POL-12366,Liability,Central,4921285.3,1235.42,2023-01-22,2024-01-22,1164.34,Lapsed
POL-12367,Liability,West,3761587.49,2292.02,2022-07-10,2023-07-10,1199.39,Active
POL-12368,Motor,North,1327733.06,2388.06,2022-12-04,2023-12-04,2211.41,Active
POL-12369,Motor,North,424200.63,1940.37,2022-09-18,2023-09-18,1387.5,Active
POL-12370,Motor,North,1400561.5,819.71,2022-02-14,2023-02-14,101.06,Active
POL-12371,Liability,South,1308517.9,1042.69,2022-10-19,2023-10-19,834.15,Cancelled
POL-12372,Motor,North,713082.26,1212.02,2022-05-31,2023-05-31,501.41,Active
POL-12373,Motor,North,647084.6,1852.05,2023-02-17,2024-02-17,1613.57,Active
POL-12374,Motor,East,1499321.07,1313.94,2022-12-07,2023-12-07,1227.54,Active
POL-12375,Motor,South,833111.52,1427.22,2022-12-22,2023-12-22,1392.03,Active
POL-12376,Motor,North,789123.13,3127.47,2022-09-07,2023-09-07,2142.1,Active
POL-12377,Motor,West,779890.23,2545.85,2022-06-24,2023-06-24,1220.61,Active
POL-12378,Liability,East,3525566.71,437.9,2022-07-19,2023-07-19,239.94,Active
POL-12379,Property,East,8900705.37,3151.86,2022-04-15,2023-04-15,906.7,Active
POL-12380,Motor,South,388713.16,974.63,2022-03-21,2023-03-21,213.62,Active
POL-12381,Property,West,9781943.14,1521.5,2023-01-18,2024-01-18,1450.63,Active
POL-12382,Motor,North,763050.84,1750.23,2022-12-15,2023-12-15,1673.5,Active
POL-12383,Property,East,18955687.54,1593.16,2022-12-20,2023-12-20,1545.15,Active
POL-12384,Motor,South,409637.05,2045.73,2022-05-25,2023-05-25,812.69,Active
POL-12385,Motor,West,390702.27,2628.36,2022-07-30,2023-07-30,1519.41,Active
POL-12386,Motor,North,596723.11,570.54,2022-02-09,2023-02-09,62.52,Active
POL-12387,Motor,Central,409640.82,3263.48,2023-01-08,2024-01-08,3200.89,Cancelled
POL-12388,Motor,North,625954.48,1320.04,2022-01-30,2023-01-30,108.5,Active
POL-12389,Property,East,6286015.83,1256.37,2023-03-26,2024-03-25,967.23,Active
POL-12390,Property,West,1019559.43,2284.18,2023-02-27,2024-02-27,1927.47,Active
POL-12391,Motor,East,1186348.78,902.65,2023-01-14,2024-01-14,870.5,Active
POL-12392,Motor,Central,466703.84,1433.09,2022-11-14,2023-11-14,1248.56,Lapsed
POL-12393,Property,West,2880212.37,3462.15,2022-07-26,2023-07-26,1963.47,Active
POL-12394,Motor,West,847341.32,1477.73,2022-07-27,2023-07-27,842.1,Active
POL-12395,Motor,Central,1305721.12,2291.26,2023-01-24,2024-01-24,2146.88,Active
POL-12396,Motor,North,793266.07,2314.47,2022-07-06,2023-07-06,1185.77,Lapsed
POL-12397,Motor,East,1307667.92,2434.29,2022-02-16,2023-02-16,313.46,Active
POL-12398,Motor,South,832530.34,6861.78,2022-09-05,2023-09-05,4662.25,Active
POL-12399,Motor,West,1030699.31,1108.43,2023-01-03,2024-01-03,1102.36,Active
POL-12400,Motor,Central,914104.13,2149.65,2023-01-11,2024-01-11,2090.76,Active
POL-12401,Property,East,14632740.46,1334.71,2022-06-22,2023-06-22,632.62,Lapsed
POL-12402,Property,North,18269220.08,3372.96,2023-03-18,2024-03-17,2670.64,Active
POL-12403,Property,West,19577469.7,1352.69,2022-05-14,2023-05-14,496.61,Active
POL-12404,Motor,West,1146112.37,3439.43,2022-02-06,2023-02-06,348.65,Active
POL-12405,Liability,South,3820689.56,2367.86,2022-01-13,2023-01-13,84.33,Active
POL-12406,Property,North,12731906.7,4287.7,2022-06-15,2023-06-15,1950.02,Active
POL-12407,Motor,North,1424371.41,1983.54,2022-03-10,2023-03-10,374.97,Active
POL-12408,Motor,North,1294364.7,2980.52,2022-05-28,2023-05-28,1208.54,Active
POL-12409,Property,South,1808860.29,3433.34,2022-12-25,2023-12-25,3376.9,Cancelled
POL-12410,Motor,West,1452145.01,1667.33,2023-03-31,2024-03-30,1260.78,Active
POL-12411,Property,South,13225794.09,848.58,2022-04-28,2023-04-28,274.33,Cancelled
POL-12412,Property,Central,6526457.14,3437.74,2023-06-13,2024-06-12,1902.53,Active
POL-12413,Liability,South,3660802.61,1674.49,2022-03-13,2023-03-13,330.31,Active
POL-12414,Liability,West,2124974.23,1483.53,2022-02-09,2023-02-09,162.58,Lapsed
POL-12415,Property,North,13153554.22,799.44,2023-05-19,2024-05-18,497.19,Active
POL-12416,Liability,North,4988021.38,628.08,2023-01-22,2024-01-22,591.95,Cancelled
POL-12417,Liability,South,2759815.52,1945.3,2022-12-27,2023-12-27,1923.98,Active
POL-12418,Motor,West,1395337.54,3059.85,2023-06-22,2024-06-21,1617.95,Active
POL-12419,Property,West,19954872.66,505.89,2022-02-14,2023-02-14,62.37,Lapsed
POL-12420,Motor,West,822704.39,1359.42,2023-04-01,2024-03-31,1024.22,Active
POL-12421,Motor,East,1212352.5,6701.2,2023-01-10,2024-01-10,6535.96,Active
POL-12422,Motor,East,735968.68,2055.66,2022-04-12,2023-04-12,574.46,Active
POL-12423,Motor,Central,798311.03,1153.91,2022-12-12,2023-12-12,1093.84,Active
POL-12424,Motor,North,1280829.55,2529.62,2022-12-28,2023-12-28,2508.83,Active
POL-12425,Motor,North,878817.77,1081.98,2022-10-25,2023-10-25,883.37,Active
POL-12426,Motor,East,1078469.47,1814.62,2022-12-25,2023-12-25,1784.79,Active
POL-12427,Property,West,8164436.51,1647.77,2023-05-29,2024-05-28,979.63,Active
POL-12428,Liability,Central,1957314.48,2965.1,2022-01-23,2023-01-23,186.84,Active
POL-12429,Liability,West,2767334.68,2441.88,2022-03-08,2023-03-08,448.24,Lapsed
POL-12430,Motor,South,1468440.45,2177.2,2022-10-30,2023-10-30,1807.37,Active
POL-12431,Motor,West,1298269.8,1527.03,2023-03-18,2024-03-17,1209.07,Active
POL-12432,Liability,North,2127559.15,658.94,2022-06-17,2023-06-17,303.29,Active
POL-12433,Motor,North,943882.55,1115.41,2022-09-05,2023-09-05,757.87,Active
POL-12434,Liability,North,4343893.77,2653.14,2022-10-28,2023-10-28,2187.93,Active
POL-12435,Property,Central,10590615.17,1072.35,2022-05-23,2023-05-23,420.12,Active
POL-12436,Motor,West,867037.87,3176.47,2022-06-08,2023-06-08,1383.72,Active
POL-12437,Motor,North,867597.3,935.4,2022-03-07,2023-03-07,169.14,Active
POL-12438,Motor,South,1332352.6,1362.75,2022-10-10,2023-10-10,1056.6,Active
POL-12439,Motor,Central,842600.92,1149.85,2023-05-03,2024-05-02,765.52,Active
POL-12440,Motor,West,634474.56,973.91,2023-05-26,2024-05-25,587.02,Active
POL-12441,Property,South,12140979.91,1072.26,2022-07-31,2023-07-31,622.79,Active
POL-12442,Property,Central,17859725.03,1632.6,2023-01-26,2024-01-26,1520.78,Active
POL-12443,Motor,East,1107560.75,1220.14,2023-06-09,2024-06-08,688.63,Active
POL-12444,Motor,East,242947.24,986.81,2022-02-10,2023-02-10,110.85,Active
POL-12445,Motor,East,996722.18,1241.41,2023-02-02,2024-02-02,1132.57,Active
POL-12446,Motor,West,1178327.79,2926.91,2022-01-26,2023-01-26,208.49,Active
POL-12447,Property,South,18197110.0,2359.83,2023-05-19,2024-05-18,1467.62,Cancelled
POL-12448,Property,North,13010513.79,1795.32,2022-07-03,2023-07-03,905.04,Lapsed
POL-12449,Property,West,4975450.27,5466.86,2023-02-06,2024-02-06,4927.66,Active
POL-12450,Motor,East,353554.88,784.81,2022-07-31,2023-07-31,455.83,Active
POL-12451,Motor,West,735679.33,1898.52,2022-09-29,2023-09-29,1414.79,Active
POL-12452,Property,Central,10813081.19,1507.45,2023-04-03,2024-04-02,1127.49,Active
POL-12453,Property,West,5132581.73,668.67,2022-02-06,2023-02-06,67.78,Active
POL-12454,Property,East,14791370.97,2085.71,2023-05-26,2024-05-25,1257.14,Active
POL-12455,Motor,West,756039.95,979.66,2023-01-13,2024-01-13,947.45,Active
POL-12456,Liability,North,1104889.17,1895.09,2022-10-28,2023-10-28,1562.8,Active
POL-12457,Motor,South,316293.14,1978.94,2023-01-03,2024-01-03,1968.1,Active
POL-12458,Motor,West,1079761.2,2458.07,2022-08-13,2023-08-13,1515.25,Active
POL-12459,Property,East,19656165.32,729.58,2023-04-28,2024-04-27,495.71,Active
POL-12460,Motor,West,525818.53,1699.58,2023-06-03,2024-06-02,987.15,Active
POL-12461,Property,North,5393623.57,7205.99,2022-04-25,2023-04-25,2270.38,Active
POL-12462,Motor,West,1300799.22,1746.65,2023-03-10,2024-03-09,1421.24,Active
POL-12463,Motor,Central,1177032.81,4555.94,2022-04-01,2023-04-01,1135.86,Cancelled
POL-12464,Motor,West,1024368.29,3428.51,2023-04-20,2024-04-19,2404.65,Active
POL-12465,Property,North,4801095.04,1793.48,2022-12-02,2023-12-02,1650.99,Lapsed
POL-12466,Property,West,18576376.72,1284.39,2023-02-25,2024-02-25,1090.85,Active
POL-12467,Motor,Central,1024298.34,1594.15,2023-04-05,2024-04-04,1183.6,Active
POL-12468,Motor,North,1371510.27,799.88,2023-03-07,2024-03-06,657.43,Lapsed
POL-12469,Motor,West,841309.04,5090.9,2023-03-02,2024-03-01,4254.04,Active
POL-12470,Motor,East,1466103.99,1090.92,2022-06-15,2023-06-15,496.14,Active
POL-12471,Property,South,4207206.79,1989.32,2022-05-10,2023-05-10,708.53,Active
POL-12472,Motor,East,695651.25,4470.21,2023-06-22,2024-06-21,2363.7,Active
POL-12473,Motor,East,1339132.39,1298.99,2023-01-24,2024-01-24,1217.13,Lapsed
POL-12474,Motor,East,935018.2,1235.21,2023-04-07,2024-04-06,910.33,Active
POL-12475,Motor,West,748134.77,2145.28,2022-03-23,2023-03-23,481.95,Active
POL-12476,Property,North,7041584.16,2452.93,2022-05-26,2023-05-26,981.17,Active
POL-12477,Property,North,8526315.88,4947.78,2022-10-04,2023-10-04,3754.89,Active
POL-12478,Motor,West,210487.29,2217.91,2022-05-15,2023-05-15,820.32,Active
POL-12479,Liability,North,896748.93,2018.08,2022-12-26,2023-12-26,1990.44,Active
POL-12480,Motor,West,1248423.06,2617.98,2022-12-24,2023-12-24,2567.77,Active
POL-12481,Liability,West,1790708.86,2336.6,2022-07-02,2023-07-02,1171.5,Cancelled
POL-12482,Property,South,2456880.51,2690.96,2022-03-12,2023-03-12,523.45,Active
POL-12483,Motor,Central,619655.74,2035.31,2023-02-04,2024-02-04,1845.72,Active
POL-12484,Property,East,6077653.31,5291.9,2022-06-18,2023-06-18,2450.22,Active
POL-12485,Motor,Central,599391.89,4108.86,2022-07-06,2023-07-06,2105.09,Active
POL-12486,Property,North,10987352.39,2064.37,2022-04-11,2023-04-11,571.24,Active
POL-12487,Motor,Central,377029.08,5176.78,2023-06-23,2024-06-22,2723.13,Active
POL-12488,Motor,East,1265164.14,1928.19,2022-08-20,2023-08-20,1225.59,Active
POL-12489,Liability,Central,4072596.91,2589.06,2022-10-04,2023-10-04,1964.85,Lapsed
POL-12490,Motor,East,1383422.6,797.27,2022-04-01,2023-04-01,198.77,Active
POL-12491,Motor,Central,440111.27,1581.73,2023-04-09,2024-04-08,1157.04,Active
POL-12492,Motor,South,217005.01,1782.72,2023-02-28,2024-02-28,1499.44,Active
POL-12493,Motor,West,1125303.17,1372.0,2023-03-03,2024-03-02,1142.7,Active
POL-12494,Property,North,14540554.35,1141.04,2022-11-23,2023-11-23,1022.25,Active
POL-12495,Property,East,19247452.88,4443.97,2022-12-22,2023-12-22,4334.39,Active
POL-12496,Liability,South,1867539.54,1116.19,2022-04-01,2023-04-01,278.28,Active
POL-12497,Motor,Central,1181181.04,3100.23,2022-11-16,2023-11-16,2718.01,Active
POL-12498,Motor,East,1461366.47,952.12,2022-04-09,2023-04-09,258.25,Active
POL-12499,Motor,East,200086.31,1028.56,2022-06-22,2023-06-22,487.51,Active
POL-12500,Motor,Central,240398.26,698.93,2022-08-18,2023-08-18,440.42,Lapsed
POL-12501,Property,Central,3807490.11,2152.55,2022-09-12,2023-09-12,1503.83,Active
POL-12502,Motor,Central,709012.22,1972.78,2022-02-18,2023-02-18,264.84,Active
POL-12503,Motor,North,503419.61,3105.52,2022-09-25,2023-09-25,2280.22,Active
POL-12504,Liability,Central,1597164.55,3345.3,2022-07-08,2023-07-08,1732.23,Lapsed
POL-12505,Motor,East,400421.17,1026.87,2022-02-04,2023-02-04,98.47,Active
POL-12506,Motor,Central,1324154.5,1251.07,2023-01-13,2024-01-13,1209.94,Active
POL-12507,Property,East,7132348.2,865.49,2023-06-19,2024-06-18,464.76,Lapsed
POL-12508,Motor,West,1254800.6,1297.3,2022-07-08,2023-07-08,671.75,Cancelled
POL-12509,Liability,South,3966852.44,2126.52,2023-05-17,2024-05-16,1334.17,Active
POL-12510,Property,North,7229675.91,2248.09,2022-12-04,2023-12-04,2081.8,Active
POL-12511,Motor,East,1486891.78,1252.11,2022-09-23,2023-09-23,912.5,Active
POL-12512,Motor,North,1301409.93,1504.77,2022-02-01,2023-02-01,131.92,Active
POL-12513,Motor,West,212020.08,704.58,2022-01-10,2023-01-10,19.3,Active
POL-12514,Property,North,15925158.37,1672.16,2022-11-07,2023-11-07,1424.77,Active
POL-12515,Motor,North,1206647.63,3165.87,2023-02-16,2024-02-16,2766.88,Active
POL-12516,Property,South,9607901.0,2184.07,2022-05-30,2023-05-30,897.56,Active
POL-12517,Motor,North,636402.08,1279.84,2022-06-01,2023-06-01,532.97,Active
POL-12518,Motor,North,280975.66,2389.16,2022-01-08,2023-01-08,52.37,Active
POL-12519,Motor,West,585675.96,676.23,2022-11-05,2023-11-05,572.48,Active
POL-12520,Motor,South,702771.87,2082.65,2022-11-09,2023-11-09,1785.94,Active
POL-12521,Motor,South,1447932.71,1578.88,2023-03-07,2024-03-06,1297.71,Active
POL-12522,Motor,South,1374692.32,1617.84,2022-09-18,2023-09-18,1156.87,Active
POL-12523,Liability,West,2233055.95,1020.35,2023-05-06,2024-05-05,670.91,Active
POL-12524,Motor,South,787962.39,2272.45,2022-03-27,2023-03-27,535.43,Active
POL-12525,Property,West,5347253.06,624.25,2023-05-09,2024-05-08,405.34,Lapsed
POL-12526,Motor,West,1106032.3,813.22,2023-01-03,2024-01-03,808.77,Active
POL-12527,Property,North,11458945.77,1396.73,2022-01-19,2023-01-19,72.71,Active
POL-12528,Motor,Central,315358.44,2335.09,2022-11-20,2023-11-20,2072.79,Active
POL-12529,Property,East,10848665.02,2367.91,2023-05-13,2024-05-12,1511.57,Active
POL-12530,Motor,Central,1418354.81,3939.73,2022-02-01,2023-02-01,345.4,Active
POL-12531,Motor,South,1072786.91,811.58,2023-02-21,2024-02-21,698.18,Active
POL-12532,Motor,West,1081455.05,4624.81,2022-12-20,2023-12-20,4485.43,Active
POL-12533,Motor,West,1250603.29,1416.01,2022-10-05,2023-10-05,1078.5,Active
POL-12534,Motor,South,492545.32,1829.28,2022-10-30,2023-10-30,1518.55,Active
POL-12535,Motor,Central,337812.6,1480.48,2022-07-13,2023-07-13,786.89,Active
POL-12536,Liability,West,1391241.63,3616.69,2022-06-08,2023-06-08,1575.49,Lapsed
POL-12537,Motor,West,1182905.91,1089.81,2023-03-17,2024-03-16,865.88,Active
POL-12538,Motor,Central,655379.95,2210.66,2022-03-19,2023-03-19,472.42,Active
POL-12539,Liability,North,1726037.88,1595.41,2022-08-17,2023-08-17,1000.95,Active
POL-12540,Property,West,10631264.23,2252.8,2022-05-28,2023-05-28,913.46,Active
POL-12541,Motor,South,866895.83,3938.41,2023-06-18,2024-06-17,2125.66,Active
POL-12542,Motor,Central,1341032.92,1374.21,2022-05-14,2023-05-14,504.5,Active
POL-12543,Motor,East,217198.98,2366.96,2023-02-07,2024-02-07,2127.02,Lapsed
POL-12544,Motor,Central,1372109.0,770.61,2022-08-16,2023-08-16,481.37,Active
POL-12545,Motor,North,412511.42,1923.55,2022-03-13,2023-03-13,379.44,Active
POL-12546,Property,South,15776593.75,2006.4,2022-04-06,2023-04-06,527.71,Lapsed
POL-12547,Property,West,1963804.8,1596.47,2022-06-19,2023-06-19,743.56,Active
POL-12548,Motor,South,937943.44,969.92,2022-05-06,2023-05-06,334.82,Active
POL-12549,Motor,North,649258.39,1470.8,2022-09-28,2023-09-28,1092.01,Active
POL-12550,Motor,West,1262788.62,2984.92,2022-10-19,2023-10-19,2387.94,Active
POL-12551,Motor,North,851172.93,2405.01,2022-11-21,2023-11-21,2141.45,Active
POL-12552,Motor,East,1428653.92,1238.11,2023-01-19,2024-01-19,1177.05,Active
POL-12553,Property,Central,4158923.33,2558.64,2022-07-16,2023-07-16,1380.96,Active
POL-12554,Motor,East,535442.54,1891.46,2022-11-01,2023-11-01,1580.53,Active
POL-12555,Liability,East,2651989.91,1316.65,2023-03-03,2024-03-02,1096.61,Lapsed
POL-12556,Motor,South,284978.24,1432.29,2023-01-12,2024-01-12,1389.13,Lapsed
